country,year,primary_energy_consumption,gdp,population
Ecuador,0.16260162601626016,0.0011153963364018114,2.1869212238891267e-5,2.3222599006352354e-4
Cote d'Ivoire,0.983739837398374,8.466987991564581e-4,8.756610599138461e-4,0.003415209380154057
Czechoslovakia,0.6829268292682927,0.012079781837575328,0.0015756619441011168,0.0019164168517016515
Croatia,0.9105691056910569,0.0011385720189147981,6.170746055334821e-4,5.381718275205406e-4
Gabon,0.1951219512195122,0.0011153963364018114,3.3668997568087804e-4,4.127398624037175e-5
United Arab Emirates,0.7398373983739838,0.005470097981894479,3.3668997568087804e-4,2.494070565392054e-4
Slovakia,0.8617886178861789,0.0028619043322178485,7.833532510100302e-4,6.681415918726375e-4
Ecuador,0.37398373983739835,0.0011153963364018114,5.099073185372396e-5,3.8679791498963753e-4
Panama,0.7804878048780488,7.312883196091724e-4,1.7776851955890403e-4,3.442718949019744e-4
Europe (Shift),0.2926829268292683,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
Armenia,0.975609756097561,6.230918074173033e-4,2.554939513972291e-4,3.4849833259774013e-4
Romania,0.42276422764227645,0.0011153963364018114,2.7055540352938917e-4,0.0020914989878037206
Low-income countries,0.16260162601626016,0.0011153963364018114,3.3668997568087804e-4,0.010932368643553472
Bhutan,0.983739837398374,2.8079880500732216e-4,3.3668997568087804e-4,9.641232385852773e-5
Asia and Oceania (Shift),0.13008130081300814,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
Madagascar,0.016260162601626018,0.0011153963364018114,3.3668997568087804e-4,3.286976031253827e-4
Australia,0.42276422764227645,0.0011153963364018114,7.910455684186816e-4,0.001072793636306594
Syria,0.13821138211382114,0.0011153963364018114,3.3668997568087804e-4,2.7494914364486323e-4
Eurasia (Shift),0.3821138211382114,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
Cote d'Ivoire,0.42276422764227645,0.0011153963364018114,3.7987774383234464e-5,3.5944632637014394e-4
Jamaica,0.8455284552845529,5.784302005106163e-4,1.4479151888950885e-4,3.309001286663341e-4
Uzbekistan,0.959349593495935,0.007020139100994982,0.002467970763504671,0.004033125683339531
Brunei,0.991869918699187,0.0011153963364018114,3.3668997568087804e-4,5.558132864682136e-5
CIS (EI),0.5365853658536586,0.09561712087097826,3.3668997568087804e-4,8.695984741435039e-4
Trinidad and Tobago,0.11382113821138211,0.0011153963364018114,3.3668997568087804e-4,4.473177732523211e-5
Nepal,0.4065040650406504,0.0011153963364018114,5.4198329259160415e-5,0.001043728502703604
Asia Pacific (EI),0.7317073170731707,0.27485149333626235,3.3668997568087804e-4,8.695984741435039e-4
Japan,0.5447154471544715,0.03031305183304222,0.00884490189527662,0.012619280966631731
United States Virgin Islands,0.983739837398374,1.2747275289111737e-4,3.3668997568087804e-4,1.2214197366403294e-5
Bhutan,0.7886178861788617,6.348291272766568e-5,3.3668997568087804e-4,6.774630478781739e-5
Albania,0.9024390243902439,4.092594164912533e-4,2.0974519699553705e-4,3.603126696557213e-4
Spain,0.7479674796747967,0.015066507302250952,0.00617566775447461,0.004872455714074066
North America (EI),0.959349593495935,0.43055595799419955,3.3668997568087804e-4,8.695984741435039e-4
Ghana,0.5447154471544715,0.0011153963364018114,1.3810716927712183e-4,0.0010209998560956571
Malawi,0.8780487804878049,1.0975628891736465e-4,1.1638152460418946e-4,0.0017261718436616222
Ethiopia,0.8699186991869918,4.528031834113352e-4,5.635205351804077e-4,0.01019157179973081
Sweden,0.15447154471544716,0.0011153963364018114,2.0067936695966255e-4,7.257020861057212e-4
Mozambique,0.23577235772357724,0.0011153963364018114,3.3668997568087804e-4,5.275513537707331e-4
Mexico,0.6097560975609756,0.007741470845839742,0.0037372031359321394,0.007294939476136298
Zimbabwe,0.11382113821138211,0.0011153963364018114,3.3668997568087804e-4,1.7236129614205632e-4
Ghana,0.7560975609756098,4.243242600316638e-4,2.2953320279022382e-4,0.0020685103139140766
Cayman Islands,0.7967479674796748,1.8561343033396102e-5,3.3668997568087804e-4,4.367265090680963e-6
United Kingdom,0.13008130081300814,0.0011153963364018114,0.003114125425831382,0.0057137125817688615
Chad,0.8455284552845529,1.3232105887953245e-5,8.359930473467257e-5,0.0011946931084282797
U.S. Pacific Islands (EIA),0.6585365853658537,8.526779432708575e-6,3.3668997568087804e-4,8.695984741435039e-4
France,0.7398373983739838,0.0368390146729821,0.012691060599602283,0.007040547278972322
Dominican Republic,0.8780487804878049,0.001101657303078072,7.287894917508253e-4,0.0011834374819970803
Lebanon,0.9186991869918699,0.0011603828967929764,5.457862191182454e-4,7.056317585578376e-4
Pakistan,0.9024390243902439,0.009622041651212115,0.006498745085637966,0.02468530255719536
Estonia,0.7317073170731707,0.0016583676126861637,2.0693787381877315e-4,1.9500094679699434e-4
Kyrgyzstan,0.8373983739837398,7.786665376460974e-4,1.3055052810138475e-4,6.309816797225563e-4
Finland,0.6341463414634146,0.003196515434254764,6.723171752501083e-4,5.904767129811612e-4
Central & South America (EIA),0.6747967479674797,0.04248495148439744,3.3668997568087804e-4,8.695984741435039e-4
Botswana,0.14634146341463414,0.0011153963364018114,3.3668997568087804e-4,2.707925603144482e-5
South Africa,0.37398373983739835,0.0011153963364018114,3.3668997568087804e-4,0.0014963878975768274
Saudi Arabia,0.4634146341463415,0.0011153963364018114,1.6777169905476627e-4,4.723491279963667e-4
Malta,0.7479674796747967,1.1667129906706124e-4,3.912975244107792e-5,4.5996862255017825e-5
Mozambique,0.6666666666666666,2.178488159942008e-4,1.7805818589401902e-4,0.0014791228069890867
South Korea,0.5528455284552846,0.001553537618593489,5.842998845042065e-4,0.0038814922407110256
Italy,0.9512195121951219,0.023957143650599484,0.016075680259408868,0.007458033757931223
Democratic Republic of Congo,0.5284552845528455,0.0011153963364018114,1.6930692905548918e-4,0.0021672782960148224
Slovakia,0.8048780487804879,0.002746415863834288,5.656289065820018e-4,6.6781568769835e-4
Barbados,0.44715447154471544,0.0011153963364018114,5.953738104919379e-6,2.8028380468843496e-5
Guatemala,0.10569105691056911,0.0011153963364018114,3.3668997568087804e-4,1.9174401808652323e-4
Malawi,0.6747967479674797,4.247791949099332e-5,4.708208347046614e-5,8.770929028958551e-4
Uganda,0.7886178861788617,1.0340019876097059e-4,1.8553035483998036e-4,0.0027189885707388597
Venezuela,0.12195121951219512,0.0011153963364018114,4.4078163860761345e-5,3.898711341769977e-4
Persian Gulf (Shift),0.7560975609756098,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
Algeria,0.12195121951219512,0.0011153963364018114,3.3668997568087804e-4,7.056055320968251e-4
North America (EI),0.8943089430894309,0.41375001368395475,3.3668997568087804e-4,8.695984741435039e-4
Turkmenistan,0.9024390243902439,0.0034702042570217027,6.335091646308145e-4,6.660999053864261e-4
Nauru,0.7154471544715447,7.2789580523121985e-6,3.3668997568087804e-4,8.960500352549823e-7
Australia and New Zealand (EIA),0.7154471544715447,0.01619286107014937,3.3668997568087804e-4,8.695984741435039e-4
Latvia,0.8048780487804879,5.016501911981017e-4,1.9526966264961712e-4,3.0135869270031225e-4
Yugoslavia,0.5365853658536586,0.0011153963364018114,7.833532510100302e-4,0.0023887417419733857
El Salvador,0.967479674796748,5.935860310266806e-4,4.325346692983685e-4,7.803787882916484e-4
Angola,0.43902439024390244,0.0011153963364018114,5.6390381258761114e-5,6.02664683886552e-4
OPEC (Shift),0.8943089430894309,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
Thailand,0.25203252032520324,0.0011153963364018114,3.3668997568087804e-4,0.0015974764864410927
Africa (Shift),0.3252032520325203,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
France,0.21138211382113822,0.0011153963364018114,0.0021295087975240126,0.004943016453727784
Portugal,0.7398373983739838,0.0027359393634947098,0.001367969374067531,0.0012410442143510013
Zimbabwe,0.016260162601626018,0.0011153963364018114,3.3668997568087804e-4,1.4200447826019693e-4
Japan,0.6097560975609756,0.05368326449997714,0.015537218040803274,0.013972092041247853
Ukraine,0.5284552845528455,0.0011153963364018114,3.3668997568087804e-4,0.005641207230823485
Central & South America (EIA),0.7154471544715447,0.050709459185844366,3.3668997568087804e-4,8.695984741435039e-4
Romania,0.2926829268292683,0.0011153963364018114,1.8477190071272868e-4,0.00188481856513452
Trinidad and Tobago,0.13008130081300814,0.0011153963364018114,3.3668997568087804e-4,4.624160112579284e-5
Asia and Oceania (Shift),0.34959349593495936,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
Cote d'Ivoire,0.9349593495934959,6.531565038012285e-4,6.282817167971353e-4,0.0029327528723939464
Brazil,0.032520325203252036,0.0011153963364018114,1.3705140818971948e-4,0.0024469010944489244
North America,0.22764227642276422,0.0011153963364018114,3.3668997568087804e-4,0.019681021214838498
Eastern Africa (EI),0.6016260162601627,0.0023153845638829934,3.3668997568087804e-4,8.695984741435039e-4
Algeria,0.2845528455284553,0.0011153963364018114,3.3668997568087804e-4,8.824353945889234e-4
Puerto Rico,0.6910569105691057,8.68561669592153e-4,3.4591263545330936e-4,4.231589765950407e-4
French Guiana,0.7317073170731707,3.6498775376594015e-5,3.3668997568087804e-4,1.3935448703372499e-5
Nigeria,0.23577235772357724,0.0011153963364018114,3.3668997568087804e-4,0.0032720119086578525
Israel,0.7886178861788617,0.0028753574064752465,0.0010525843603128267,7.136390327042049e-4
Saint Helena,0.7398373983739838,1.68975811928676e-7,3.3668997568087804e-4,5.914004810297137e-7
Wake Island (Shift),0.7398373983739838,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
Vietnam,0.8373983739837398,0.003708746110907477,0.0020602779408461502,0.010126892126441092
OECD (Shift),0.5365853658536586,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
World,0.24390243902439024,0.0011153963364018114,3.3668997568087804e-4,0.2573666656463828
New Zealand,0.7560975609756098,0.002550832860596535,6.099826561447079e-4,4.439737130291973e-4
Japan,0.17073170731707318,0.0011153963364018114,0.0014064309611107877,0.007094204132283333
Congo,0.7073170731707317,7.042391915612052e-5,6.152801630207266e-5,2.7181390074164895e-4
Austria,0.032520325203252036,0.0011153963364018114,2.244782125282259e-4,7.739489549827651e-4
Trinidad and Tobago,0.032520325203252036,0.0011153963364018114,3.3668997568087804e-4,3.677484306848597e-5
Australia and New Zealand (EIA),0.983739837398374,0.025716974739279128,3.3668997568087804e-4,8.695984741435039e-4
Puerto Rico,0.8861788617886179,0.0015030918396630897,9.371995991830568e-4,4.6450679467352333e-4
Ethiopia,0.8373983739837398,3.035975414783143e-4,4.13291542468854e-4,0.00909436903457509
Taiwan,0.6829268292682927,0.004934743615286296,0.0015141234048319063,0.0023923781464443832
Syria,0.2845528455284553,0.0011153963364018114,3.3668997568087804e-4,3.5400365208192847e-4
British Virgin Islands,0.9186991869918699,9.514638025522373e-6,3.3668997568087804e-4,3.3373482378410704e-6
Zimbabwe,0.7723577235772358,6.851319266738856e-4,1.8004325178601693e-4,0.0013662881195838819
Singapore,0.9349593495934959,0.011417604625044984,0.002883355903571842,7.020471855287465e-4
Mexico,0.6829268292682927,0.0140487269925864,0.005644897853277668,0.009134243198995924
World,0.7317073170731707,1,0.3307683854473346,0.6607792946410836
India,0.6747967479674797,0.018263035734645095,0.009229517765709187,0.09270304798479506
Malawi,0.943089430894309,1.315801649349221e-4,1.6592047800875393e-4,0.0021632220195755784
Mexico,0.8536585365853658,0.026251224264040085,0.010998750769698992,0.01310584322064854
Solomon Islands,0.959349593495935,1.8054415597610075e-5,3.3668997568087804e-4,8.17154377136277e-5
Australia and New Zealand (EIA),0.9349593495934959,0.02542441261813369,3.3668997568087804e-4,8.695984741435039e-4
United States,0.9024390243902439,0.33443027192187347,0.11922965670942315,0.039013386489721136
Botswana,0.008130081300813009,0.0011153963364018114,3.3668997568087804e-4,2.0657874852176836e-5
Pakistan,0.4715447154471545,0.0011153963364018114,3.7616547760483396e-4,0.005443315531402004
Bosnia and Herzegovina,0.9105691056910569,9.372828324896075e-4,2.708222425125935e-4,4.564824919719016e-4
Upper-middle-income countries,0.5284552845528455,0.13568127288112797,3.3668997568087804e-4,0.15496663092702304
Greenland,0.8780487804878049,4.099613160177263e-5,3.3668997568087804e-4,6.807320333029494e-6
Cameroon,0.7967479674796748,3.035975414783143e-4,2.1272664765378387e-4,0.001779020524226174
China,0.8130081300813008,0.15338172314716558,0.04576802545680299,0.1571222604482835
Middle East (Shift),0.34146341463414637,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
Ethiopia,0.991869918699187,0.0011153963364018114,0.002075662575663453,0.015335406627055426
India,0.7804878048780488,0.04005546925304444,0.01807568278565821,0.12221771754787727
Botswana,0.43902439024390244,0.0011153963364018114,5.589348598496738e-7,5.598752805245505e-5
Estonia,0.7073170731707317,0.0015554353469428418,2.0180222376258426e-4,1.9214624001939675e-4
Angola,0.6585365853658537,2.204224475912683e-4,7.658199716325712e-5,0.0010726284468910228
Romania,0.5853658536585366,0.00628168880658791,8.602764250965436e-4,0.0025331958462697607
American Samoa,0.7642276422764228,3.049363498343646e-5,3.3668997568087804e-4,6.274214687141213e-6
High-income countries,0.34146341463414637,0.0011153963364018114,3.3668997568087804e-4,0.0777411678133848
Persian Gulf (EIA),0.7073170731707317,0.03187973057054801,3.3668997568087804e-4,8.695984741435039e-4
South America,0.11382113821138211,0.0011153963364018114,3.3668997568087804e-4,0.00679238405274284
Iraq,0.056910569105691054,0.0011153963364018114,3.3668997568087804e-4,3.362873669279545e-4
Sao Tome and Principe,0.9512195121951219,8.786742220291154e-6,4.469744107375391e-6,2.5631953130833223e-5
North Korea,0.43902439024390244,0.0011153963364018114,3.3668997568087804e-4,0.0012683675877731024
Aruba,0.8699186991869918,7.921066137641167e-5,3.3668997568087804e-4,1.1803647599938153e-5
OECD (EIA),0.8048780487804879,0.8812649071850484,3.3668997568087804e-4,8.695984741435039e-4
Switzerland,0.7073170731707317,0.004391564368771877,0.001621815848553025,8.132218995366934e-4
North America (Shift),0.4796747967479675,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
Oman,0.4878048780487805,0.0011153963364018114,5.605692372987091e-6,6.646394271072963e-5
Brunei,0.5040650406504065,0.0011153963364018114,3.3668997568087804e-4,1.1437720106001315e-5
Bolivia,0.6178861788617886,0.0011153963364018114,1.595700315873585e-4,6.51625384828025e-4
Canada,0.975609756097561,0.04967476829684757,0.012460291077342743,0.004709187417845883
Equatorial Guinea,0.6829268292682927,4.042421346909096e-6,4.6419210633176164e-6,4.427063907709839e-5
Syria,0.008130081300813009,0.0011153963364018114,3.3668997568087804e-4,2.2164914421805433e-4
Western Sahara,0.7642276422764228,1.0736463127160491e-5,3.3668997568087804e-4,2.4689913566788625e-5
Iceland,0.7154471544715447,2.7227202557461355e-4,5.435365843997568e-5,3.08362276454852e-5
Oman,0.8943089430894309,0.0030796621612363953,0.001037199725495524,3.579827406904203e-4
Guadeloupe,0.8861788617886179,1.2154560133423458e-4,3.3668997568087804e-4,4.9824682602598966e-5
Nigeria,0.08943089430894309,0.0011153963364018114,3.3668997568087804e-4,0.0025940228400071447
Norway,0.3008130081300813,0.0011153963364018114,1.488185693915539e-4,3.6481069416339324e-4
South America,0.15447154471544716,0.0011153963364018114,3.3668997568087804e-4,0.007487901595255627
Afghanistan,0.9349593495934959,4.256110758301975e-4,4.816866683680082e-4,0.004195198003227136
World,0.7398373983739838,1,3.3668997568087804e-4,0.6719746394894976
Venezuela,0.7154471544715447,0.007322163867608421,0.0020218163538028937,0.0023366336171183706
Japan,0.2926829268292683,0.0011153963364018114,0.0021525857497499664,0.00868494887037384
Africa (Shift),0.2845528455284553,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
OPEC (EIA),0.6829268292682927,0.038523703517911,3.3668997568087804e-4,8.695984741435039e-4
Indonesia,0.3008130081300813,0.0011153963364018114,9.141226469571029e-4,0.00735034641746179
Pakistan,0.8211382113821138,0.006436028713575686,0.003675664596662929,0.01978990266720815
Iraq,0.6585365853658537,0.0012315867043118447,8.448917902792409e-4,0.0017482775185985056
European Union (27),0.8861788617886179,0.22827401267764927,3.3668997568087804e-4,0.05454672446662962
Turkmenistan,0.926829268292683,0.003687611136277013,6.95965807705857e-4,7.036803109848729e-4
Palestine,0.9349593495934959,2.3816490784377928e-4,1.664915241454401e-4,5.57191977963712e-4
Kenya,0.975609756097561,0.0012852950162264053,0.0012910461999810178,0.006461397911228067
Kyrgyzstan,0.7723577235772358,7.098023952154723e-4,9.51758599111327e-5,5.710934938525993e-4
South Africa,0.45528455284552843,0.0011153963364018114,5.616842015378154e-4,0.0018578653452711634
Vanuatu,0.8943089430894309,8.82573663842854e-6,3.3668997568087804e-4,3.0282364563629714e-5
Lebanon,0.8211382113821138,8.382890029781616e-4,2.13005034220805e-4,5.453323971530839e-4
Central America (EI),0.5365853658536586,5.913893454716078e-4,3.3668997568087804e-4,8.695984741435039e-4
Ireland,0.6991869918699187,0.0013973389776744968,4.0093817991119053e-4,4.3675621581777387e-4
Madagascar,0.5691056910569106,0.0011153963364018114,1.0042983725524504e-4,8.250666891204948e-4
Spain,0.5853658536585366,0.008183134623803164,0.0028602789513458883,0.004289871301417298
Yugoslavia,0.45528455284552843,0.0011153963364018114,3.435102338957036e-4,0.0021761955413511056
Bosnia and Herzegovina,0.975609756097561,8.395758187766955e-4,3.23242097525322e-4,4.1223733357967314e-4
North America (Shift),0.15447154471544716,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
North Korea,0.5447154471544715,0.0011153963364018114,3.3668997568087804e-4,0.0017177185953820195
Italy,0.5691056910569106,0.018225003178821763,0.006391052641916847,0.006627737810795301
Angola,0.7479674796747967,3.225358305537051e-4,9.384023139330028e-5,0.001569942804146797
Macao,0.7642276422764228,6.93840680057902e-5,3.3668997568087804e-4,4.809684357637071e-5
Panama,0.9349593495934959,0.0014607179052871294,5.816915484095569e-4,4.916242095842612e-4
Africa (EIA),0.7804878048780488,0.042248203373745984,3.3668997568087804e-4,8.695984741435039e-4
Tajikistan,0.8780487804878049,8.014652741170894e-4,1.541442583339391e-4,9.101949227583833e-4
Venezuela,0.37398373983739835,0.0011153963364018114,2.2127011099907574e-4,6.045680288983234e-4
North America (Ember),0.8780487804878049,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
Ghana,0.943089430894309,0.0010813802056466309,8.371994728705895e-4,0.003673253891680071
Oman,0.5365853658536586,1.5857730042537288e-6,7.965720461685339e-6,7.528697166100563e-5
Venezuela,0.7886178861788617,0.009740233732586534,0.0025602785724084865,0.0028632492704222705
South Korea,0.4715447154471545,0.0011153963364018114,2.7024719489392987e-4,0.003014802169227382
Middle East (EI),0.5772357723577236,0.009880717622996159,3.3668997568087804e-4,8.695984741435039e-4
Oceania (Ember),0.8943089430894309,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
Morocco,0.9105691056910569,0.0027090982056768085,0.00188335464044717,0.0041453137828291586
Cook Islands,0.8292682926829268,1.845735791836307e-6,3.3668997568087804e-4,1.6426962499555898e-6
South and Central America (EI),0.8292682926829268,0.07601107838126342,3.3668997568087804e-4,8.695984741435039e-4
Iraq,0.9512195121951219,0.007375209274414647,0.0037295108185234883,0.004924524312793527
Asia & Oceania (EIA),0.8536585365853658,0.5846474705384412,3.3668997568087804e-4,8.695984741435039e-4
North Macedonia,0.8536585365853658,4.2353137352953694e-4,1.388841972124499e-4,2.5814220820068607e-4
Bahrain,0.6178861788617886,0.0011153963364018114,1.3209350469650795e-5,3.70666901322644e-5
Hungary,0.6991869918699187,0.004313094601340077,8.756610599138461e-4,0.001305597975768653
North America,0.3821138211382114,0.0011153963364018114,3.3668997568087804e-4,0.02518514136669361
Colombia,0.18699186991869918,0.0011153963364018114,9.833985061533469e-5,8.384618230086011e-4
North America (Shift),0.926829268292683,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
Colombia,0.23577235772357724,0.0011153963364018114,1.4306459584665404e-4,9.676099906436727e-4
OPEC (Shift),0.5691056910569106,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
South Africa,0.12195121951219512,0.0011153963364018114,3.3668997568087804e-4,8.209263885691917e-4
Romania,0.7723577235772358,0.007211406721958864,0.0010448920429041754,0.002800551621527363
Middle Africa (EI),0.8130081300813008,0.0012229819360428614,3.3668997568087804e-4,8.695984741435039e-4
North America,0.04878048780487805,0.0011153963364018114,3.3668997568087804e-4,0.014233411628703806
Tunisia,0.8211382113821138,0.001285243023668889,5.790806286808748e-4,0.0012421252168696047
Vietnam,0.22764227642276422,0.0011153963364018114,3.3668997568087804e-4,0.0022062003528936884
Mauritius,0.9512195121951219,3.498319232498759e-4,2.0139522263310715e-4,1.6070357207400738e-4
Laos,0.8617886178861789,2.0615049055298473e-4,1.3086765342503e-4,7.389105273661465e-4
North America,0.024390243902439025,0.0011153963364018114,3.3668997568087804e-4,0.013477031419494816
Kyrgyzstan,0.7560975609756098,9.419361663873358e-4,1.2847434184813674e-4,5.6005364531864e-4
Bahamas,0.9024390243902439,1.5220821212959972e-4,3.3668997568087804e-4,4.675059334307251e-5
Iraq,0.42276422764227645,0.0011153963364018114,1.0263287363795114e-4,7.368915870522824e-4
Africa (Shift),0.6016260162601627,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
North America,0.10569105691056911,0.0011153963364018114,3.3668997568087804e-4,0.015910774412572937
Sweden,0.17886178861788618,0.0011153963364018114,2.223281406431897e-4,7.379049725339627e-4
Tunisia,0.5365853658536586,0.0011153963364018114,9.355223496798688e-5,5.65191794348654e-4
Lesotho,0.975609756097561,6.131222345135113e-5,3.430277182093038e-5,2.799483297203183e-4
Peru,0.21951219512195122,0.0011153963364018114,1.0607270665980669e-4,6.499874118269721e-4
United States Pacific Islands (Shift),0.7398373983739838,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
Asia,0.07317073170731707,0.0011153963364018114,3.3668997568087804e-4,0.12335107355168669
EU28 (Shift),0.8861788617886179,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
Niger,0.7317073170731707,4.848305988415089e-5,5.1336852167839594e-5,0.0010402106766392698
Asia Pacific (EI),0.6991869918699187,0.22136369485626856,3.3668997568087804e-4,8.695984741435039e-4
OECD (Shift),0.10569105691056911,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
Madagascar,0.6341463414634146,0.0011153963364018114,1.002120243031974e-4,0.0010489454554126793
Aruba,0.8292682926829268,6.141620856638416e-5,3.3668997568087804e-4,1.118229177718331e-5
Central America (EI),0.926829268292683,0.004168269332377822,3.3668997568087804e-4,8.695984741435039e-4
Hong Kong,0.6666666666666666,0.0011613837535251693,7.145550545709792e-4,6.419985334921208e-4
Nepal,0.5609756097560976,0.0011153963364018114,9.308243892842282e-5,0.0015201455909654481
Japan,0.2845528455284553,0.0011153963364018114,0.0020372009886201964,0.00857452366138914
Cameroon,0.8861788617886179,4.258320441996427e-4,3.7101046604726606e-4,0.0024010813540277587
India,0.6260162601626016,0.0140161536553023,0.007283361461320401,0.08100170496172157
Libya,1,0.0011153963364018114,3.3668997568087804e-4,8.559721496512119e-4
Trinidad and Tobago,0.6016260162601627,7.729343581799015e-4,1.092224164844317e-4,1.2907694601345957e-4
Syria,0.8943089430894309,0.0039057199150587967,0.001106430582173386,0.0027762418052012195
Saudi Arabia,0.2682926829268293,0.0011153963364018114,3.3668997568087804e-4,3.2625220315401273e-4
North America (Ember),0.975609756097561,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
Qatar,0.15447154471544716,0.0011153963364018114,3.3668997568087804e-4,2.0204318661492217e-6
Middle East (Ember),0.8780487804878049,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
Philippines,0.4796747967479675,0.0011153963364018114,5.083604527064346e-4,0.0034129874644334
Uzbekistan,0.8455284552845529,0.007224976779470675,0.0010218150906782214,0.003260668902121953
Brazil,0.12195121951219512,0.0011153963364018114,1.938515153813995e-4,0.003088536434959631
Asia,0.2601626016260163,0.0011153963364018114,3.3668997568087804e-4,0.14720962421427147
Australia and New Zealand (EIA),0.8617886178861789,0.023484869254398213,3.3668997568087804e-4,8.695984741435039e-4
OECD (EIA),0.8699186991869918,0.9425702286243891,3.3668997568087804e-4,8.695984741435039e-4
Somalia,0.6666666666666666,7.204868657851163e-5,3.3668997568087804e-4,7.395594769061751e-4
Malawi,0.7886178861788617,7.8235800922977e-5,8.117576936575681e-5,0.0013064566127007574
Democratic Republic of Congo,0.959349593495935,5.032359642023554e-4,5.825017382329264e-4,0.010824383738403168
Mexico,0.959349593495935,0.029444386178335034,0.015767987563062812,0.015414202351171032
Trinidad and Tobago,0.1951219512195122,0.0011153963364018114,3.3668997568087804e-4,5.015381847350411e-5
OECD (EI),0.5447154471544715,0.434275505558931,3.3668997568087804e-4,8.695984741435039e-4
South Korea,0.2926829268292683,0.0011153963364018114,1.9588028249782822e-4,0.0017989656856781356
Romania,0.6910569105691057,0.009292421834696784,0.0011448921692166427,0.002799585344238686
North America (Shift),0.943089430894309,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
Taiwan,0.17073170731707318,0.0011153963364018114,4.4198054719890565e-5,4.5930873496005914e-4
Turkey,0.1951219512195122,0.0011153963364018114,1.1520865715348274e-4,0.0017501618463186424
Chile,0.04878048780487805,0.0011153963364018114,8.823618739162605e-5,4.216544975235015e-4
EU28 (Shift),0.2601626016260163,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
Mongolia,0.2845528455284553,0.0011153963364018114,3.3668997568087804e-4,9.325545344717997e-5
Congo,0.5447154471544715,0.0011153963364018114,1.884727217565519e-5,1.5866263136393846e-4
Low-income countries,0.9105691056910569,0.011515935549448094,3.3668997568087804e-4,0.068460951239794135
Bolivia,0.7154471544715447,2.9336800578693984e-4,1.623893434561887e-4,8.454917575201771e-4
Liberia,0.983739837398374,7.186671262720382e-5,2.9794119725947875e-5,6.452938696739324e-4
Bolivia,0.6666666666666666,2.836973900888679e-4,1.643580568352237e-4,7.444441863437511e-4
North America (Shift),0.0975609756097561,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
North America (Ember),0.8699186991869918,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
Ecuador,0.926829268292683,0.0024509681557466872,0.0013218154696156231,0.00198328749100211
Mongolia,0.5284552845528455,0.0011153963364018114,7.599425352855688e-6,1.4073280564115217e-4
Spain,0.5284552845528455,0.004385663213493753,0.0018295084185866106,0.003991168068968503
Czechoslovakia,0.14634146341463414,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
Brunei,0.2601626016260163,0.0011153963364018114,3.3668997568087804e-4,3.898544785098144e-6
Europe (Shift),0.6260162601626016,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
Cameroon,0.6585365853658537,1.968698190362867e-4,1.4858445118814148e-4,0.0010971885954090103
Mexico,0.7317073170731707,0.017145481707106346,0.006337206420056288,0.010157295928219932
Western Africa (EI),0.9024390243902439,0.006241316585676336,3.3668997568087804e-4,8.695984741435039e-4
Libya,0.04878048780487805,0.0011153963364018114,3.3668997568087804e-4,6.987450130656282e-5
Liberia,0.9512195121951219,6.279401134057184e-5,2.9334408129890934e-5,5.959744504079004e-4
Colombia,0.1951219512195122,0.0011153963364018114,1.0461393017103859e-4,8.590048483348278e-4
Mozambique,0.22764227642276422,0.0011153963364018114,3.3668997568087804e-4,5.198571813082066e-4
United States Pacific Islands (Shift),0.6666666666666666,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
Europe (Shift),0.6097560975609756,0.0011153963364018114,3.3668997568087804e-4,8.695984741435039e-4
World,0.21951219512195122,0.0011153963364018114,3.3668997568087804e-4,0.25004480899623
